,rmse_all_exp,rmse_all_exp_sem,rmse_current_exp,rmse_current_exp_sem,information_gain
251,0.024006371868985528,0.0024768670165803246,0.016825404763770032,0.0021973743905851803,
252,0.023986473935367965,0.0024768134896206713,0.01681079256929219,0.00220084877268138,
253,0.023960787949714207,0.002471918956269688,0.016804339511969375,0.002192571815123646,
254,0.023952241508691456,0.002471194472384555,0.01672928049827587,0.002186016879985901,
255,0.0239443598303091,0.0024732724835308515,0.01670430941152825,0.0021903229811066223,
256,0.023320530441159594,0.0024256641840121797,0.01609938632727941,0.0021518599652284413,
257,0.02326456725872225,0.0024243858204899835,0.016116127644966245,0.002175519483205467,
258,0.023136958152058372,0.0024262106502443625,0.01581802882426091,0.0021749045632974235,
259,0.02302328659492238,0.0024249670663045795,0.015550263351463374,0.0021655489296970283,
260,0.02303837947111232,0.0024314133181036067,0.015578606605795239,0.0021897673865471233,
261,0.02289959122517404,0.0024206778953555033,0.01535891183036766,0.002165476325268025,
262,0.02260224146022931,0.0024117260649365677,0.014740656205191528,0.0021284002893514884,
263,0.02260756752821187,0.002410380047399155,0.014732071134016747,0.002124449395164273,
264,0.02261488806122645,0.0024117411582658317,0.014720864512279963,0.002122808592583071,
265,0.02260476908074034,0.00241668682863828,0.014690177469900829,0.0021417649696877164,
266,0.02229076210845519,0.002411078596935213,0.01397577147013954,0.0021435683644274745,
267,0.022306770297985477,0.0024121276890704327,0.0140005562920136,0.0021466455316721113,
268,0.02216264255428915,0.002404526147144127,0.013656400295676855,0.0021100841103370276,
269,0.022145496804431782,0.0024071890763669155,0.013655091501819374,0.0021177163791439553,
270,0.02215354969079977,0.0024075958548110724,0.013638260798761086,0.002115532394057509,
271,0.022145130943271422,0.002406274193710345,0.013628045041147651,0.002113205993028873,
272,0.02211807379330944,0.0024046806840056453,0.013618337150145569,0.0021141522707174096,
273,0.022118612264336195,0.002410928391795651,0.013539387188528311,0.002130701696527277,
274,0.022110925029660042,0.002410576019715137,0.013509708628507885,0.0021286297210548655,
275,0.022085515114779988,0.0024065588921083586,0.013487489257023798,0.0021167977768610856,
276,0.022046376460087662,0.002407888496639035,0.013390334561575004,0.0021203481248227886,
277,0.021893251252021222,0.0024061169152596795,0.013018142689122016,0.002110585578797846,
278,0.021925359013180563,0.0024154414816368627,0.012927195348541372,0.002124195284965062,
279,0.02173728847449409,0.0024050131046221912,0.012144666222986327,0.002090230583128064,
280,0.020708951164462287,0.002312349418555694,0.008903951133318499,0.0012436004834591597,
281,0.020524740114527523,0.002320416425654215,0.00782747969054889,0.001065461819722501,
282,0.020512263825875655,0.0023183596668256675,0.007811112752890083,0.001063021445625799,
283,0.020303254114884213,0.002309049325720357,0.007511010473693661,0.0010477888947619891,
284,0.020257863690143523,0.0023065076044875574,0.007438466830020797,0.0010531558601737296,
285,0.020108432654239408,0.002307302139207499,0.007014785369085395,0.0010229141951271364,
286,0.02003356179543013,0.0023050186180773365,0.006774635586887602,0.0010223611031110974,
287,0.020006573690056467,0.002316524259591844,0.006079237402200921,0.0009460808440878896,
288,0.02005812598098317,0.002320052550764985,0.006069429453389184,0.0009506007650355051,
289,0.020024479238196197,0.0023180633817327717,0.006085126677655422,0.0009538093384463474,
290,0.020016339262933294,0.002317294691423952,0.006083544477561095,0.0009580142333354639,
291,0.01999643243179712,0.002314646128637881,0.006064802060654426,0.0009511896407056639,
292,0.0199739395872566,0.002315602956984748,0.005824643755745967,0.0009395075728686482,
293,0.019883061102907384,0.0023093350881596506,0.005714497576631589,0.0009333978566108831,
294,0.019900788152499807,0.0023103433372397486,0.005747095535932512,0.0009423948621078137,
295,0.019910417230188913,0.0023107321764914645,0.005727952221019676,0.0009463501340944873,
296,0.0196318754223895,0.0023006840559235578,0.004377955072331855,0.0006828149619870542,
297,0.01954635558295788,0.002305552569323676,0.003493033137851678,0.00046712277083444954,
298,0.019498515835526496,0.00230243990817199,0.003466152495373407,0.00046696952083125743,
299,0.019504019686660278,0.0023030752989413768,0.0034367969330748953,0.000466853330523162,
